CustomerID,Date,Day,Time,Trip,HomeLat,HomeLon,OfficeLat,OfficeLon,DistanceKM,TrafficLevel,ETA_Minutes,HourOfDay,IsWeekday
CUST_009,2025-01-13,Monday,21:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,13.49,Low,25.71,21,1
CUST_009,2025-01-13,Monday,12:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.76,Low,18.88,12,1
CUST_009,2025-01-14,Tuesday,09:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,7.61,High,27.46,9,1
CUST_009,2025-01-14,Tuesday,06:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.49,High,60.76,6,1
CUST_009,2025-01-15,Wednesday,14:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,18.17,Low,32.22,14,1
CUST_009,2025-01-15,Wednesday,10:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.13,Low,12.26,10,1
CUST_009,2025-01-16,Thursday,17:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,20.98,High,85.61,17,1
CUST_009,2025-01-16,Thursday,07:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,24.62,High,90.0,7,1
CUST_009,2025-01-17,Friday,07:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,17.55,Low,32.45,7,1
CUST_009,2025-01-17,Friday,18:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,24.97,High,90.0,18,1
CUST_009,2025-01-18,Saturday,12:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,12.19,Low,28.56,12,0
CUST_009,2025-01-18,Saturday,11:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.41,Low,19.39,11,0
CUST_009,2025-01-19,Sunday,12:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,18.39,Low,37.39,12,0
CUST_009,2025-01-19,Sunday,09:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,24.41,Low,47.55,9,0
CUST_009,2025-01-20,Monday,10:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,10.37,High,36.21,10,1
CUST_009,2025-01-20,Monday,15:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,20.01,Low,43.51,15,1
CUST_009,2025-01-21,Tuesday,18:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,16.71,High,70.51,18,1
CUST_009,2025-01-21,Tuesday,22:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,5.03,Low,14.54,22,1
CUST_009,2025-01-22,Wednesday,22:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,17.16,Medium,46.19,22,1
CUST_009,2025-01-22,Wednesday,09:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,18.94,Low,39.06,9,1
CUST_009,2025-01-23,Thursday,10:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,13.4,High,44.66,10,1
CUST_009,2025-01-23,Thursday,09:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.56,Medium,29.03,9,1
CUST_009,2025-01-24,Friday,21:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,10.41,High,39.96,21,1
CUST_009,2025-01-24,Friday,19:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.41,Low,29.81,19,1
CUST_009,2025-01-25,Saturday,10:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,10.0,Low,11.5,10,0
CUST_009,2025-01-25,Saturday,20:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,22.09,Medium,64.29,20,0
CUST_009,2025-01-26,Sunday,08:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,23.18,Low,45.81,8,0
CUST_009,2025-01-26,Sunday,16:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.47,Medium,50.57,16,0
CUST_009,2025-01-27,Monday,15:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,21.37,High,82.75,15,1
CUST_009,2025-01-27,Monday,06:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.61,Low,31.87,6,1
CUST_009,2025-01-28,Tuesday,20:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.02,Medium,25.19,20,1
CUST_009,2025-01-28,Tuesday,15:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,21.37,Medium,52.39,15,1
CUST_009,2025-01-29,Wednesday,17:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,18.86,Medium,54.69,17,1
CUST_009,2025-01-29,Wednesday,09:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.99,Low,39.37,9,1
CUST_009,2025-01-30,Thursday,14:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.39,Low,13.6,14,1
CUST_009,2025-01-30,Thursday,14:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.0,Medium,45.84,14,1
CUST_009,2025-01-31,Friday,20:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,17.04,Medium,49.74,20,1
CUST_009,2025-01-31,Friday,20:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,22.97,Medium,71.26,20,1
CUST_009,2025-02-01,Saturday,11:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,22.84,Medium,64.09,11,0
CUST_009,2025-02-01,Saturday,13:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,13.36,Medium,37.6,13,0
CUST_009,2025-02-02,Sunday,12:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.31,Low,15.44,12,0
CUST_009,2025-02-02,Sunday,06:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,11.93,Low,15.93,6,0
CUST_009,2025-02-03,Monday,09:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,23.65,Medium,67.87,9,1
CUST_009,2025-02-03,Monday,19:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.93,High,43.8,19,1
CUST_009,2025-02-04,Tuesday,18:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,17.68,Medium,58.96,18,1
CUST_009,2025-02-04,Tuesday,19:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.66,High,50.56,19,1
CUST_009,2025-02-05,Wednesday,08:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.34,Low,33.49,8,1
CUST_009,2025-02-05,Wednesday,15:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,21.06,High,74.68,15,1
CUST_009,2025-02-06,Thursday,15:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,10.68,Medium,35.82,15,1
CUST_009,2025-02-06,Thursday,15:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,11.09,High,49.99,15,1
CUST_009,2025-02-07,Friday,12:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.54,Medium,34.72,12,1
CUST_009,2025-02-07,Friday,14:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.9,Low,31.03,14,1
CUST_009,2025-02-08,Saturday,09:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.64,Medium,26.94,9,0
CUST_009,2025-02-08,Saturday,12:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,8.08,Medium,22.73,12,0
CUST_009,2025-02-09,Sunday,20:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.37,Low,35.18,20,0
CUST_009,2025-02-09,Sunday,13:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.99,Medium,49.67,13,0
CUST_009,2025-02-10,Monday,20:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,5.08,High,19.44,20,1
CUST_009,2025-02-10,Monday,09:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,16.26,Low,35.01,9,1
CUST_009,2025-02-11,Tuesday,18:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,22.77,Medium,70.19,18,1
CUST_009,2025-02-11,Tuesday,14:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,17.79,High,68.6,14,1
CUST_009,2025-02-12,Wednesday,15:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,22.64,Low,37.88,15,1
CUST_009,2025-02-12,Wednesday,14:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.73,High,23.71,14,1
CUST_009,2025-02-13,Thursday,17:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,8.51,Medium,20.91,17,1
CUST_009,2025-02-13,Thursday,11:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,10.7,Low,16.92,11,1
CUST_009,2025-02-14,Friday,19:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.65,High,34.43,19,1
CUST_009,2025-02-14,Friday,09:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.0,High,19.39,9,1
CUST_009,2025-02-15,Saturday,13:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,19.74,Low,43.15,13,0
CUST_009,2025-02-15,Saturday,12:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,13.52,Low,19.23,12,0
CUST_009,2025-02-16,Sunday,06:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,11.32,Low,28.91,6,0
CUST_009,2025-02-16,Sunday,07:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,22.24,Low,42.22,7,0
CUST_009,2025-02-17,Monday,07:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,21.52,Medium,59.47,7,1
CUST_009,2025-02-17,Monday,21:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.96,Low,17.91,21,1
CUST_009,2025-02-18,Tuesday,07:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,16.6,Medium,52.43,7,1
CUST_009,2025-02-18,Tuesday,22:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,24.16,Low,38.26,22,1
CUST_009,2025-02-19,Wednesday,18:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,8.59,Medium,25.27,18,1
CUST_009,2025-02-19,Wednesday,10:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.71,Medium,35.77,10,1
CUST_009,2025-02-20,Thursday,08:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,21.19,Medium,59.76,8,1
CUST_009,2025-02-20,Thursday,07:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.27,Low,22.08,7,1
CUST_009,2025-02-21,Friday,13:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,22.06,High,90.0,13,1
CUST_009,2025-02-21,Friday,19:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,8.13,High,32.63,19,1
CUST_009,2025-02-22,Saturday,11:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,18.41,High,72.0,11,0
CUST_009,2025-02-22,Saturday,09:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,16.98,Medium,44.96,9,0
CUST_009,2025-02-23,Sunday,09:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,13.64,High,55.03,9,0
CUST_009,2025-02-23,Sunday,22:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,11.54,High,46.85,22,0
CUST_009,2025-02-24,Monday,21:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,24.84,High,90.0,21,1
CUST_009,2025-02-24,Monday,15:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.01,High,36.96,15,1
CUST_009,2025-02-25,Tuesday,18:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,8.59,Low,17.2,18,1
CUST_009,2025-02-25,Tuesday,18:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,17.4,Medium,54.93,18,1
CUST_009,2025-02-26,Wednesday,07:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,10.7,Medium,31.82,7,1
CUST_009,2025-02-26,Wednesday,10:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,5.2,Medium,9.44,10,1
CUST_009,2025-02-27,Thursday,09:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,22.09,High,83.85,9,1
CUST_009,2025-02-27,Thursday,07:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.21,High,55.02,7,1
CUST_009,2025-02-28,Friday,20:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.83,Medium,45.14,20,1
CUST_009,2025-02-28,Friday,13:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,17.58,High,76.79,13,1
CUST_009,2025-03-01,Saturday,08:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.05,Low,16.01,8,0
CUST_009,2025-03-01,Saturday,14:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,23.07,Low,43.19,14,0
CUST_009,2025-03-02,Sunday,16:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.31,High,43.52,16,0
CUST_009,2025-03-02,Sunday,09:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.62,Medium,43.9,9,0
CUST_009,2025-03-03,Monday,20:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,23.69,High,90.0,20,1
CUST_009,2025-03-03,Monday,09:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,5.79,Low,5.11,9,1
CUST_009,2025-03-04,Tuesday,09:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,10.64,Medium,29.02,9,1
CUST_009,2025-03-04,Tuesday,22:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,5.99,Low,10.7,22,1
CUST_009,2025-03-05,Wednesday,07:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,20.14,Low,41.64,7,1
CUST_009,2025-03-05,Wednesday,21:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.45,Low,14.04,21,1
CUST_009,2025-03-06,Thursday,22:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,7.73,Low,12.39,22,1
CUST_009,2025-03-06,Thursday,16:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.86,Low,17.2,16,1
CUST_009,2025-03-07,Friday,17:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,12.2,High,54.23,17,1
CUST_009,2025-03-07,Friday,16:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.63,Low,36.02,16,1
CUST_009,2025-03-08,Saturday,17:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,22.41,Medium,70.05,17,0
CUST_009,2025-03-08,Saturday,18:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,13.29,High,54.48,18,0
CUST_009,2025-03-09,Sunday,15:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,16.54,Medium,55.18,15,0
CUST_009,2025-03-09,Sunday,16:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,19.97,Low,29.62,16,0
CUST_009,2025-03-10,Monday,07:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.73,Low,32.82,7,1
CUST_009,2025-03-10,Monday,10:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,5.81,Medium,18.75,10,1
CUST_009,2025-03-11,Tuesday,21:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,23.94,High,90.0,21,1
CUST_009,2025-03-11,Tuesday,19:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,16.59,Low,28.42,19,1
CUST_009,2025-03-12,Wednesday,08:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,11.91,High,50.98,8,1
CUST_009,2025-03-12,Wednesday,16:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,12.37,High,44.05,16,1
CUST_009,2025-03-13,Thursday,20:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,21.72,High,83.44,20,1
CUST_009,2025-03-13,Thursday,08:00,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,21.12,High,81.43,8,1
CUST_009,2025-03-14,Friday,07:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.09,Low,33.62,7,1
CUST_009,2025-03-14,Friday,14:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,17.08,Low,30.24,14,1
CUST_009,2025-03-15,Saturday,20:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,19.65,Low,36.51,20,0
CUST_009,2025-03-15,Saturday,14:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,13.91,Medium,45.33,14,0
CUST_009,2025-03-16,Sunday,17:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.75,Low,29.24,17,0
CUST_009,2025-03-16,Sunday,14:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,23.66,High,90.0,14,0
CUST_009,2025-03-17,Monday,08:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,20.7,Medium,61.81,8,1
CUST_009,2025-03-17,Monday,13:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.55,High,55.51,13,1
CUST_009,2025-03-18,Tuesday,14:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.27,Low,38.54,14,1
CUST_009,2025-03-18,Tuesday,21:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.4,Medium,38.19,21,1
CUST_009,2025-03-19,Wednesday,20:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,11.76,Medium,35.92,20,1
CUST_009,2025-03-19,Wednesday,22:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,13.65,Medium,40.55,22,1
CUST_009,2025-03-20,Thursday,15:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,8.65,High,38.48,15,1
CUST_009,2025-03-20,Thursday,22:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,11.71,High,56.22,22,1
CUST_009,2025-03-21,Friday,18:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,10.95,High,36.82,18,1
CUST_009,2025-03-21,Friday,14:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.82,Low,18.0,14,1
CUST_009,2025-03-22,Saturday,22:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,12.13,High,52.73,22,0
CUST_009,2025-03-22,Saturday,20:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,10.51,Medium,29.3,20,0
CUST_009,2025-03-23,Sunday,13:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,9.03,High,29.47,13,0
CUST_009,2025-03-23,Sunday,12:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,18.28,Medium,58.01,12,0
CUST_009,2025-03-24,Monday,21:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,13.32,Medium,38.83,21,1
CUST_009,2025-03-24,Monday,16:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,8.17,Low,15.52,16,1
CUST_009,2025-03-25,Tuesday,17:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,11.54,High,49.19,17,1
CUST_009,2025-03-25,Tuesday,18:00,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.84,Medium,52.64,18,1
CUST_009,2025-03-26,Wednesday,06:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.4,Low,14.59,6,1
CUST_009,2025-03-26,Wednesday,12:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.22,Medium,41.94,12,1
CUST_009,2025-03-27,Thursday,12:30,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.73,Medium,47.27,12,1
CUST_009,2025-03-27,Thursday,07:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,17.48,High,75.34,7,1
CUST_009,2025-03-28,Friday,11:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,13.86,Low,32.54,11,1
CUST_009,2025-03-28,Friday,07:45,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,16.69,High,60.75,7,1
CUST_009,2025-03-29,Saturday,16:15,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,14.24,Low,35.83,16,0
CUST_009,2025-03-29,Saturday,14:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,6.04,High,26.75,14,0
CUST_009,2025-03-30,Sunday,11:15,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,10.25,Low,25.14,11,0
CUST_009,2025-03-30,Sunday,18:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,18.05,Medium,53.95,18,0
CUST_009,2025-03-31,Monday,17:45,To Home,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,15.03,Low,29.34,17,1
CUST_009,2025-03-31,Monday,08:30,To Office,12.852101491086302,77.63803421412086,12.993678761824942,77.67841177204194,8.52,Low,7.9,8,1
CUST_010,2025-01-01,Wednesday,06:00,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,21.2,High,79.79,6,1
CUST_010,2025-01-01,Wednesday,20:45,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,10.3,High,41.77,20,1
CUST_010,2025-01-02,Thursday,20:15,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,22.5,Medium,64.85,20,1
CUST_010,2025-01-02,Thursday,12:30,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,12.66,Medium,34.6,12,1
CUST_010,2025-01-03,Friday,12:45,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,23.05,High,90.0,12,1
CUST_010,2025-01-03,Friday,11:00,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,17.23,High,60.9,11,1
CUST_010,2025-01-04,Saturday,10:00,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,7.02,High,25.59,10,0
CUST_010,2025-01-04,Saturday,18:15,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,22.9,Low,44.07,18,0
CUST_010,2025-01-05,Sunday,14:15,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,7.2,Medium,25.11,14,0
CUST_010,2025-01-05,Sunday,06:00,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,20.29,Medium,51.95,6,0
CUST_010,2025-01-06,Monday,14:30,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,11.77,Low,28.02,14,1
CUST_010,2025-01-06,Monday,20:15,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,21.39,High,86.93,20,1
CUST_010,2025-01-07,Tuesday,09:15,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,18.91,Low,38.41,9,1
CUST_010,2025-01-07,Tuesday,20:15,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,8.38,Low,15.17,20,1
CUST_010,2025-01-08,Wednesday,06:30,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,10.31,Medium,24.8,6,1
CUST_010,2025-01-08,Wednesday,22:45,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,24.64,Medium,81.41,22,1
CUST_010,2025-01-09,Thursday,21:00,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,13.89,High,60.15,21,1
CUST_010,2025-01-09,Thursday,11:00,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,11.54,High,43.62,11,1
CUST_010,2025-01-10,Friday,10:30,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,5.97,Medium,22.23,10,1
CUST_010,2025-01-10,Friday,09:45,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,17.83,High,70.73,9,1
CUST_010,2025-01-11,Saturday,15:45,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,6.43,Low,10.23,15,0
CUST_010,2025-01-11,Saturday,06:00,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,17.12,Medium,50.07,6,0
CUST_010,2025-01-12,Sunday,18:30,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,22.62,Low,45.33,18,0
CUST_010,2025-01-12,Sunday,22:45,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,10.67,High,35.94,22,0
CUST_010,2025-01-13,Monday,06:45,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,19.45,Medium,58.26,6,1
CUST_010,2025-01-13,Monday,15:15,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,22.92,High,87.17,15,1
CUST_010,2025-01-14,Tuesday,16:00,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,24.32,Low,47.75,16,1
CUST_010,2025-01-14,Tuesday,09:00,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,22.76,Medium,63.47,9,1
CUST_010,2025-01-15,Wednesday,08:30,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,10.95,Low,13.14,8,1
CUST_010,2025-01-15,Wednesday,11:45,To Office,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,24.79,Medium,75.55,11,1
CUST_010,2025-01-16,Thursday,21:15,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,7.4,Low,15.74,21,1
CUST_010,2025-01-16,Thursday,20:15,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,21.27,Medium,56.34,20,1
CUST_010,2025-01-17,Friday,15:00,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,19.76,High,79.82,15,1
CUST_010,2025-01-17,Friday,14:30,To Home,12.950580674234258,77.62101425068755,12.967967159553735,77.59728100710724,23.84,Low,43.64,14,1
